event_name,gender,nationality,age_group,division,total_time,work_time,roxzone_time,run_time
S5 2022 London,male,GBR,55-59,open,01:26:01,00:34:23,00:07:19,00:44:19
S5 2022 London,male,GBR,30-34,open,01:26:08,00:36:21,00:07:42,00:42:05
S5 2022 London,male,GBR,40-44,open,01:26:15,00:38:19,00:07:12,00:40:44
S5 2022 London,male,GBR,30-34,open,01:26:21,00:33:28,00:07:00,00:45:53
S5 2022 London,male,GBR,25-29,open,01:26:23,00:37:40,00:07:03,00:41:40
S5 2022 London,male,GBR,25-29,open,01:26:30,00:37:15,00:06:30,00:42:45
S5 2022 London,male,GBR,16-24,open,01:26:38,00:34:45,00:07:07,00:44:46
S5 2022 London,male,GBR,35-39,open,01:26:41,00:37:00,00:07:44,00:41:57
S5 2022 London,male,GBR,45-49,open,01:26:45,00:37:37,00:07:10,00:41:58
S5 2022 London,male,GBR,16-24,open,01:26:47,00:37:50,00:07:28,00:41:29
S5 2022 London,male,GBR,35-39,open,01:27:01,00:39:10,00:08:34,00:39:17
S5 2022 London,male,GBR,35-39,open,01:27:04,00:36:39,00:06:26,00:43:59
S5 2022 London,male,GBR,45-49,open,01:27:17,00:39:12,00:06:31,00:41:34
S5 2022 London,male,GBR,60-64,open,01:27:23,00:37:20,00:06:04,00:43:59
S5 2022 London,male,GBR,30-34,open,01:27:24,00:36:11,00:07:11,00:44:02
S5 2022 London,male,GBR,40-44,open,01:27:31,00:37:52,00:08:18,00:41:21
S5 2022 London,male,GBR,45-49,open,01:27:38,00:36:50,00:09:22,00:41:26
S5 2022 London,male,GBR,35-39,open,01:27:50,00:35:05,00:07:38,00:45:07
S5 2022 London,male,NOR,45-49,open,01:27:58,00:36:06,00:07:42,00:44:10
S5 2022 London,male,GBR,45-49,open,01:28:02,00:33:41,00:07:10,00:47:11
S5 2022 London,male,GBR,30-34,open,01:28:06,00:34:50,00:07:12,00:46:04
S5 2022 London,male,GBR,40-44,open,01:28:06,00:37:27,00:07:52,00:42:47
S5 2022 London,male,GBR,30-34,open,01:28:08,00:35:48,00:07:01,00:45:19
S5 2022 London,male,GBR,35-39,open,01:28:19,00:36:10,00:07:42,00:44:27
S5 2022 London,male,AUT,16-24,open,01:28:21,00:38:02,00:07:28,00:42:51
S5 2022 London,male,GBR,35-39,open,01:28:27,00:35:07,00:09:31,00:43:49
S5 2022 London,male,GBR,30-34,open,01:28:29,00:40:25,00:06:30,00:41:34
S5 2022 London,male,GBR,35-39,open,01:28:31,00:34:56,00:07:29,00:46:06
S5 2022 London,male,GBR,55-59,open,01:28:32,00:37:28,00:08:08,00:42:56
S5 2022 London,male,GBR,45-49,open,01:24:24,00:35:39,00:07:29,00:41:16
S5 2022 London,male,GBR,30-34,open,01:24:28,00:29:58,00:07:51,00:46:39
S5 2022 London,male,GBR,30-34,open,01:24:32,00:40:20,00:06:28,00:37:44
S5 2022 London,male,GBR,25-29,open,01:24:36,00:35:26,00:08:19,00:40:51
S5 2022 London,male,GBR,25-29,open,01:24:47,00:31:21,00:07:48,00:45:38
S5 2022 London,male,GBR,35-39,open,01:24:55,00:34:45,00:06:56,00:43:14
S5 2022 London,male,GBR,35-39,open,01:24:57,00:32:51,00:07:43,00:44:23
S5 2022 London,male,GBR,30-34,open,01:25:04,00:31:22,00:07:24,00:46:18
S5 2022 London,male,GBR,16-24,open,01:25:11,00:33:17,00:08:32,00:43:22
S5 2022 London,male,GBR,40-44,open,01:25:18,00:35:52,00:07:30,00:41:56
S5 2022 London,male,GBR,35-39,open,01:25:18,00:33:22,00:08:36,00:43:20
S5 2022 London,male,GER,45-49,open,01:25:23,00:38:10,00:06:50,00:40:23
S5 2022 London,male,GBR,50-54,open,01:25:28,00:35:39,00:09:27,00:40:22
S5 2022 London,male,GBR,35-39,open,01:25:31,00:36:43,00:07:18,00:41:30
S5 2022 London,male,GBR,35-39,open,01:25:34,00:33:20,00:07:41,00:44:33
S5 2022 London,male,GBR,30-34,open,01:25:48,00:34:52,00:07:09,00:43:47
S5 2022 London,male,GBR,45-49,open,01:28:29,00:36:50,00:11:57,00:39:42
S5 2022 London,male,GBR,35-39,open,01:25:54,00:36:52,00:08:02,00:41:00
S5 2022 London,male,GBR,40-44,open,01:26:01,00:37:39,00:07:00,00:41:22
S5 2022 London,male,GBR,45-49,open,01:26:04,00:34:38,00:07:15,00:44:11
S5 2022 London,male,GBR,25-29,open,01:26:11,00:35:05,00:09:31,00:41:35
S5 2022 London,male,GBR,30-34,open,01:26:18,00:29:25,00:14:54,00:41:59
S5 2022 London,male,GBR,30-34,open,01:26:21,00:31:49,00:10:05,00:44:27
S5 2022 London,male,GBR,40-44,open,01:26:29,00:36:45,00:08:00,00:41:44
S5 2022 London,male,GBR,16-24,open,01:26:38,00:34:45,00:07:07,00:44:46
S5 2022 London,male,GBR,30-34,open,01:26:39,00:40:26,00:06:56,00:39:17
S5 2022 London,male,GBR,25-29,open,01:26:43,00:37:54,00:08:45,00:40:04
S5 2022 London,male,GBR,50-54,open,01:26:45,00:37:56,00:06:22,00:42:27
S5 2022 London,male,GBR,30-34,open,01:26:48,00:34:49,00:08:07,00:43:52
S5 2022 London,male,GBR,40-44,open,01:27:01,00:33:31,00:08:06,00:45:24
S5 2022 London,male,GBR,35-39,open,01:27:11,00:36:25,00:07:16,00:43:30
S5 2022 London,male,GBR,25-29,open,01:27:18,00:34:02,00:08:02,00:45:14
S5 2022 London,male,GBR,60-64,open,01:27:23,00:37:20,00:06:04,00:43:59
S5 2022 London,male,GBR,30-34,open,01:27:26,00:35:52,00:07:57,00:43:37
S5 2022 London,male,GBR,45-49,open,01:27:38,00:36:50,00:09:22,00:41:26
S5 2022 London,male,IRL,25-29,open,01:27:49,00:39:19,00:08:05,00:40:25
S5 2022 London,male,GBR,35-39,open,01:27:58,00:45:35,00:07:24,00:34:59
S5 2022 London,male,GBR,45-49,open,01:28:01,00:38:58,00:06:20,00:42:43
S5 2022 London,male,GBR,45-49,open,01:28:06,00:36:35,00:09:25,00:42:06
S5 2022 London,male,GBR,30-34,open,01:28:06,00:34:50,00:07:12,00:46:04
S5 2022 London,male,GBR,35-39,open,01:28:07,00:37:02,00:06:49,00:44:16
S5 2022 London,male,GBR,35-39,open,01:28:12,00:33:55,00:07:24,00:46:53
S5 2022 London,male,GBR,40-44,open,01:28:21,00:35:24,00:11:43,00:41:14
S5 2022 London,male,GBR,25-29,open,01:28:25,00:35:36,00:07:48,00:45:01
S5 2022 London,male,GBR,16-24,open,01:28:28,00:30:43,00:08:13,00:49:32
S5 2022 London,male,GBR,30-34,open,01:28:29,00:40:25,00:06:30,00:41:34
S5 2022 London,male,GBR,40-44,open,01:28:32,00:37:59,00:07:40,00:42:53
S5 2022 London,male,GBR,40-44,open,01:28:33,00:33:12,00:06:58,00:48:23
S5 2022 London,male,GBR,55-59,open,01:28:44,00:40:10,00:07:05,00:41:29
S5 2022 London,male,GBR,40-44,open,01:28:51,00:36:58,00:09:12,00:42:41
S5 2022 London,male,GBR,55-59,open,01:28:54,00:37:51,00:08:21,00:42:42
S5 2022 London,male,GBR,45-49,open,01:28:56,00:37:37,00:08:18,00:43:01
S5 2022 London,male,FRA,25-29,open,01:29:02,00:34:44,00:09:13,00:45:05
S5 2022 London,male,GBR,25-29,open,01:29:03,00:35:29,00:08:23,00:45:11
S5 2022 London,male,GBR,30-34,open,01:29:11,00:42:50,00:07:28,00:38:53
S5 2022 London,male,GBR,35-39,open,01:29:16,00:37:17,00:07:50,00:44:09
S5 2022 London,male,GBR,40-44,open,01:29:21,00:34:57,00:08:57,00:45:27
S5 2022 London,male,GBR,30-34,open,01:29:37,00:35:34,00:08:57,00:45:06
S5 2022 London,male,GBR,45-49,open,01:29:42,00:36:50,00:11:07,00:41:45
S5 2022 London,male,GBR,45-49,open,01:29:52,00:41:03,00:06:28,00:42:21
S5 2022 London,male,GBR,25-29,open,01:29:54,00:36:11,00:08:12,00:45:31
S5 2022 London,male,GBR,50-54,open,01:29:59,00:42:38,00:06:17,00:41:04
S5 2022 London,male,GBR,25-29,open,01:30:00,00:39:42,00:08:30,00:41:48
S5 2022 London,male,GBR,30-34,open,01:30:03,00:38:43,00:08:51,00:42:29
S5 2022 London,male,GBR,40-44,open,01:30:06,00:34:22,00:08:51,00:46:53
S5 2022 London,male,GBR,40-44,open,01:30:15,00:38:05,00:07:42,00:44:28
S5 2022 London,male,GBR,40-44,open,01:30:16,00:35:15,00:08:48,00:46:13
S5 2022 London,male,GBR,25-29,open,01:30:22,00:35:37,00:06:58,00:47:47
S5 2022 London,male,GBR,45-49,open,01:30:22,00:37:30,00:08:11,00:44:41
S5 2022 London,male,GBR,30-34,open,01:30:36,00:43:31,00:08:03,00:39:02
S5 2022 London,male,GBR,35-39,open,01:30:42,00:44:22,00:07:27,00:38:53
S5 2022 London,male,GBR,40-44,open,01:30:47,00:34:42,00:09:14,00:46:51
S5 2022 London,male,GBR,25-29,open,01:30:52,00:34:52,00:08:45,00:47:15
S5 2022 London,male,GBR,35-39,open,01:30:54,00:37:37,00:07:40,00:45:37
S5 2022 London,male,GBR,50-54,open,01:30:57,00:37:48,00:07:44,00:45:25
S5 2022 London,male,GBR,35-39,open,01:31:04,00:37:50,00:09:53,00:43:21
S5 2022 London,male,ITA,30-34,open,01:31:07,00:37:51,00:07:56,00:45:20
S5 2022 London,male,GBR,35-39,open,01:31:13,00:34:26,00:07:43,00:49:04
S5 2022 London,male,GBR,35-39,open,01:31:20,00:39:11,00:07:39,00:44:30
S5 2022 London,male,GBR,50-54,open,01:31:32,00:38:05,00:10:00,00:43:27
S5 2022 London,male,GBR,60-64,open,01:31:42,00:38:17,00:07:47,00:45:38
S5 2022 London,male,GBR,35-39,open,01:31:55,00:35:05,00:09:23,00:47:27
S5 2022 London,male,GBR,45-49,open,01:31:59,00:38:53,00:10:40,00:42:26
S5 2022 London,male,GBR,35-39,open,01:32:05,00:39:31,00:09:29,00:43:05
S5 2022 London,male,GBR,25-29,open,01:32:11,00:36:59,00:09:34,00:45:38
S5 2022 London,male,GBR,30-34,open,01:32:12,00:46:59,00:07:28,00:37:45
S5 2022 London,male,GBR,40-44,open,01:32:14,00:36:44,00:08:19,00:47:11
S5 2022 London,male,GBR,16-24,open,01:32:15,00:42:45,00:08:48,00:40:42
S5 2022 London,male,GBR,40-44,open,01:32:22,00:43:35,00:09:18,00:39:29
S5 2022 London,male,GBR,45-49,open,01:32:22,00:46:51,00:05:58,00:39:33
S5 2022 London,male,GBR,35-39,open,01:32:24,00:41:51,00:08:56,00:41:37
S5 2022 London,male,GBR,60-64,open,01:32:24,00:40:46,00:06:48,00:44:50
S5 2022 London,male,GBR,30-34,open,01:32:28,00:39:16,00:08:01,00:45:11
S5 2022 London,male,GBR,35-39,open,01:32:32,00:31:46,00:08:52,00:51:54
S5 2022 London,male,GBR,35-39,open,01:32:35,00:36:52,00:09:13,00:46:30
S5 2022 London,male,GBR,45-49,open,01:32:42,00:42:33,00:10:20,00:39:49
S5 2022 London,male,GBR,35-39,open,01:32:47,00:42:39,00:07:23,00:42:45
S5 2022 London,male,GBR,30-34,open,01:28:33,00:33:07,00:07:13,00:48:13
S5 2022 London,male,GBR,45-49,open,01:28:41,00:37:37,00:08:56,00:42:08
S5 2022 London,male,GBR,35-39,open,01:28:50,00:37:18,00:08:03,00:43:29
S5 2022 London,male,GBR,40-44,open,01:28:51,00:36:58,00:09:12,00:42:41
S5 2022 London,male,GBR,35-39,open,01:28:54,00:38:48,00:09:47,00:40:19
S5 2022 London,male,GBR,30-34,open,01:28:58,00:35:22,00:07:56,00:45:40
S5 2022 London,male,GBR,16-24,open,01:29:03,00:41:08,00:06:34,00:41:21
S5 2022 London,male,GBR,30-34,open,01:29:09,00:36:37,00:07:36,00:44:56
S5 2022 London,male,GBR,35-39,open,01:29:13,00:49:53,00:05:27,00:33:53
S5 2022 London,male,GBR,35-39,open,01:29:21,00:37:29,00:08:53,00:42:59
S5 2022 London,male,GBR,35-39,open,01:29:26,00:35:14,00:07:45,00:46:27
S5 2022 London,male,GBR,30-34,open,01:29:37,00:35:34,00:08:57,00:45:06
S5 2022 London,male,GBR,35-39,open,01:29:47,00:39:14,00:08:17,00:42:16
S5 2022 London,male,GBR,35-39,open,01:29:57,00:37:10,00:08:05,00:44:42
S5 2022 London,male,GBR,50-54,open,01:29:59,00:42:38,00:06:17,00:41:04
S5 2022 London,male,GBR,35-39,open,01:30:00,00:37:45,00:07:50,00:44:25
S5 2022 London,male,GBR,35-39,open,01:30:04,00:38:02,00:08:10,00:43:52
S5 2022 London,male,GBR,30-34,open,01:30:10,00:33:26,00:08:04,00:48:40
S5 2022 London,male,GBR,25-29,open,01:30:16,00:39:24,00:07:20,00:43:32
S5 2022 London,male,GBR,25-29,open,01:30:17,00:35:04,00:07:10,00:48:03
S5 2022 London,male,GBR,40-44,open,01:30:22,00:38:00,00:06:37,00:45:45
S5 2022 London,male,GBR,55-59,open,01:30:36,00:41:48,00:07:46,00:41:02
S5 2022 London,male,GBR,35-39,open,01:30:39,00:38:52,00:08:50,00:42:57
S5 2022 London,male,GBR,40-44,open,01:30:47,00:36:54,00:07:29,00:46:24
S5 2022 London,male,GBR,30-34,open,01:30:50,00:34:07,00:08:23,00:48:20
S5 2022 London,male,GBR,35-39,open,01:30:52,00:41:46,00:08:25,00:40:41
S5 2022 London,male,GBR,50-54,open,01:30:55,00:35:39,00:09:29,00:45:47
S5 2022 London,male,IRL,35-39,open,01:31:00,00:38:31,00:08:21,00:44:08
S5 2022 London,male,GBR,45-49,open,01:31:06,00:37:55,00:08:42,00:44:29
S5 2022 London,male,GBR,30-34,open,01:31:07,00:37:51,00:07:56,00:45:20
S5 2022 London,male,GBR,30-34,open,01:31:18,00:38:15,00:07:47,00:45:16
S5 2022 London,male,GBR,30-34,open,01:31:28,00:41:49,00:07:24,00:42:15
S5 2022 London,male,FRA,30-34,open,01:31:34,00:37:21,00:09:56,00:44:17
S5 2022 London,male,GBR,35-39,open,01:31:55,00:35:05,00:09:23,00:47:27
S5 2022 London,male,GBR,35-39,open,01:31:57,00:42:06,00:09:01,00:40:50
S5 2022 London,male,GBR,35-39,open,01:32:05,00:39:31,00:09:29,00:43:05
S5 2022 London,male,GBR,35-39,open,01:32:11,00:36:09,00:07:59,00:48:03
S5 2022 London,male,GBR,25-29,open,01:32:11,00:36:59,00:09:34,00:45:38
S5 2022 London,male,GBR,40-44,open,01:32:14,00:36:44,00:08:19,00:47:11
S5 2022 London,male,GBR,30-34,open,01:32:15,00:36:48,00:08:42,00:46:45
S5 2022 London,male,GBR,40-44,open,01:32:19,00:36:05,00:10:31,00:45:43
S5 2022 London,male,GBR,45-49,open,01:32:22,00:46:51,00:05:58,00:39:33
S5 2022 London,male,GBR,45-49,open,01:32:22,00:46:51,00:05:58,00:39:33
S5 2022 London,male,GBR,60-64,open,01:32:24,00:40:46,00:06:48,00:44:50
S5 2022 London,male,GBR,55-59,open,01:32:26,00:40:18,00:07:41,00:44:27
S5 2022 London,male,GBR,25-29,open,01:32:28,00:35:40,00:08:23,00:48:25
S5 2022 London,male,GBR,35-39,open,01:32:35,00:36:52,00:09:13,00:46:30
S5 2022 London,male,GBR,25-29,open,01:32:38,00:36:08,00:11:27,00:45:03
S5 2022 London,male,GBR,40-44,open,01:32:45,00:40:34,00:09:45,00:42:26
S5 2022 London,male,GBR,25-29,open,01:32:47,00:40:05,00:08:00,00:44:42
S5 2022 London,male,GBR,25-29,open,01:32:48,00:41:21,00:08:16,00:43:11
S5 2022 London,male,CIV,50-54,open,01:33:02,00:34:58,00:09:04,00:49:00
S5 2022 London,male,GBR,40-44,open,01:33:03,00:35:08,00:12:45,00:45:10
S5 2022 London,male,GBR,35-39,open,01:33:08,00:36:10,00:11:19,00:45:39
S5 2022 London,male,GBR,35-39,open,01:33:23,00:37:16,00:09:18,00:46:49
S5 2022 London,male,GBR,30-34,open,01:33:25,00:42:05,00:08:31,00:42:49
S5 2022 London,male,GBR,35-39,open,01:33:28,00:40:25,00:09:20,00:43:43
S5 2022 London,male,GBR,40-44,open,01:33:29,00:41:06,00:06:28,00:45:55
S5 2022 London,male,GBR,30-34,open,01:33:32,00:37:07,00:10:06,00:46:19
S5 2022 London,male,GBR,35-39,open,01:33:36,00:41:14,00:08:05,00:44:17
S5 2022 London,male,GBR,30-34,open,01:36:07,00:40:15,00:11:01,00:44:51
S5 2022 London,male,GBR,40-44,open,01:33:41,00:37:25,00:07:50,00:48:26
S5 2022 London,male,GBR,30-34,open,01:33:47,00:41:20,00:08:39,00:43:48
S5 2022 London,male,GBR,35-39,open,01:35:23,00:38:40,00:12:55,00:43:48
S5 2022 London,male,GBR,30-34,open,01:33:58,00:43:29,00:07:22,00:43:07
S5 2022 London,male,GBR,60-64,open,01:34:06,00:40:51,00:09:28,00:43:47
S5 2022 London,male,GBR,55-59,open,01:34:08,00:45:12,00:08:16,00:40:40
S5 2022 London,male,GBR,30-34,open,01:34:15,00:36:44,00:08:36,00:48:55
S5 2022 London,male,GBR,30-34,open,01:34:39,00:36:40,00:09:43,00:48:16
S5 2022 London,male,GBR,35-39,open,01:34:43,00:41:16,00:09:16,00:44:11
S5 2022 London,male,GBR,55-59,open,01:34:45,00:45:32,00:07:27,00:41:46
S5 2022 London,male,GBR,25-29,open,01:34:47,00:41:18,00:09:18,00:44:11
S5 2022 London,male,GBR,30-34,open,01:34:55,00:41:16,00:08:16,00:45:23
S5 2022 London,male,GBR,40-44,open,01:35:04,00:38:40,00:08:27,00:47:57
S5 2022 London,male,GBR,35-39,open,01:35:06,00:40:26,00:08:05,00:46:35
S5 2022 London,male,FRA,16-24,open,01:35:12,00:30:21,00:09:20,00:55:31
S5 2022 London,male,GBR,30-34,open,01:35:15,00:37:14,00:10:37,00:47:24
S5 2022 London,male,GBR,40-44,open,01:35:28,00:44:12,00:08:54,00:42:22
S5 2022 London,male,GBR,40-44,open,01:35:30,00:34:25,00:09:53,00:51:12
S5 2022 London,male,FRA,25-29,open,01:35:34,00:37:00,00:10:15,00:48:19
S5 2022 London,male,GBR,30-34,open,01:36:03,00:37:02,00:09:05,00:49:56
S5 2022 London,male,GBR,30-34,open,01:36:21,00:37:59,00:09:14,00:49:08
S5 2022 London,male,GBR,25-29,open,01:36:34,00:43:09,00:09:19,00:44:06
S5 2022 London,male,GBR,55-59,open,01:36:39,00:43:48,00:10:18,00:42:33
S5 2022 London,male,GBR,30-34,open,01:36:47,00:39:09,00:06:19,00:51:19
S5 2022 London,male,GBR,50-54,open,01:36:57,00:43:48,00:06:46,00:46:23
S5 2022 London,male,GBR,30-34,open,01:37:07,00:42:57,00:09:59,00:44:11
S5 2022 London,male,GBR,25-29,open,01:37:14,00:45:15,00:09:41,00:42:18
S5 2022 London,male,GBR,40-44,open,01:37:24,00:48:47,00:07:04,00:41:33
S5 2022 London,male,GBR,30-34,open,01:37:30,00:36:38,00:10:16,00:50:36
S5 2022 London,male,GBR,50-54,open,01:37:35,00:37:25,00:11:27,00:48:43
S5 2022 London,male,GBR,35-39,open,01:37:39,00:41:24,00:09:16,00:46:59
S5 2022 London,male,GBR,30-34,open,01:37:40,00:35:23,00:08:48,00:53:29
S5 2022 London,male,GBR,40-44,open,01:37:43,00:40:47,00:12:02,00:44:54
S5 2022 London,male,GBR,30-34,open,01:37:48,00:42:03,00:08:00,00:47:45
S5 2022 London,male,GBR,40-44,open,01:37:52,00:47:10,00:08:49,00:41:53
S5 2022 London,male,GBR,40-44,open,01:38:01,00:39:59,00:08:54,00:49:08
S5 2022 London,male,GBR,35-39,open,01:32:47,00:37:56,00:10:13,00:44:38
S5 2022 London,male,GBR,50-54,open,01:32:47,00:40:03,00:07:17,00:45:27
S5 2022 London,male,GBR,40-44,open,01:32:58,00:45:31,00:08:27,00:39:00
S5 2022 London,male,GER,50-54,open,01:33:02,00:34:58,00:09:04,00:49:00
S5 2022 London,male,GBR,45-49,open,01:33:08,00:42:36,00:08:33,00:41:59
S5 2022 London,male,GBR,40-44,open,01:33:15,00:35:02,00:11:18,00:46:55
S5 2022 London,male,GBR,35-39,open,01:33:24,00:38:51,00:08:57,00:45:36
S5 2022 London,male,GBR,25-29,open,01:33:27,00:40:23,00:07:59,00:45:05
S5 2022 London,male,GBR,35-39,open,01:33:28,00:40:49,00:08:57,00:43:42
S5 2022 London,male,GBR,45-49,open,01:33:30,00:40:21,00:06:50,00:46:19
S5 2022 London,male,GBR,35-39,open,01:33:36,00:34:43,00:07:22,00:51:31
S5 2022 London,male,GBR,40-44,open,01:33:36,00:38:28,00:09:00,00:46:08
S5 2022 London,male,GBR,35-39,open,01:33:41,00:44:50,00:07:09,00:41:42
S5 2022 London,male,GBR,25-29,open,01:33:42,00:33:40,00:10:09,00:49:53
S5 2022 London,male,GBR,45-49,open,01:33:53,00:42:09,00:09:42,00:42:02
S5 2022 London,male,GBR,35-39,open,01:35:23,00:38:40,00:12:55,00:43:48
S5 2022 London,male,GBR,35-39,open,01:34:01,00:40:16,00:07:33,00:46:12
S5 2022 London,male,GBR,30-34,open,01:34:07,00:35:59,00:10:31,00:47:37
S5 2022 London,male,GBR,40-44,open,01:34:09,00:42:39,00:08:48,00:42:42
S5 2022 London,male,GBR,30-34,open,01:34:18,00:44:06,00:08:17,00:41:55
S5 2022 London,male,ENG,25-29,open,01:34:41,00:38:49,00:07:53,00:47:59
S5 2022 London,male,GBR,45-49,open,01:34:44,00:40:05,00:08:40,00:45:59
S5 2022 London,male,GBR,55-59,open,01:34:45,00:45:32,00:07:27,00:41:46
S5 2022 London,male,GBR,35-39,open,01:34:53,00:40:39,00:08:42,00:45:32
S5 2022 London,male,GBR,45-49,open,01:34:59,00:39:43,00:08:41,00:46:35
S5 2022 London,male,GBR,30-34,open,01:35:06,00:44:08,00:08:06,00:42:52
S5 2022 London,male,GBR,25-29,open,01:35:08,00:38:45,00:09:46,00:46:37
S5 2022 London,male,GBR,40-44,open,01:35:14,00:38:54,00:07:34,00:48:46
S5 2022 London,male,GBR,50-54,open,01:35:18,00:42:24,00:09:07,00:43:47
S5 2022 London,male,GBR,35-39,open,01:35:30,00:40:08,00:08:53,00:46:29
S5 2022 London,male,GBR,55-59,open,01:35:58,00:43:50,00:06:49,00:45:19
S5 2022 London,male,GBR,45-49,open,01:36:05,00:42:08,00:09:17,00:44:40
S5 2022 London,male,GBR,35-39,open,01:36:17,00:44:21,00:08:56,00:43:00
S5 2022 London,male,GBR,55-59,open,01:36:27,00:46:13,00:07:18,00:42:56
S5 2022 London,male,GBR,50-54,open,01:36:37,00:43:58,00:10:28,00:42:11
S5 2022 London,male,GBR,30-34,open,01:36:38,00:42:01,00:10:02,00:44:35
S5 2022 London,male,GBR,25-29,open,01:36:41,00:44:13,00:09:26,00:43:02
S5 2022 London,male,GBR,30-34,open,01:36:53,00:41:16,00:10:54,00:44:43
S5 2022 London,male,GBR,35-39,open,01:37:06,00:40:48,00:08:38,00:47:40
S5 2022 London,male,GBR,30-34,open,01:37:10,00:41:27,00:07:29,00:48:14
S5 2022 London,male,GBR,25-29,open,01:37:18,00:34:53,00:10:43,00:51:42
S5 2022 London,male,GBR,25-29,open,01:37:28,00:36:42,00:08:00,00:52:46
S5 2022 London,male,GBR,30-34,open,01:37:32,00:40:14,00:08:09,00:49:09
S5 2022 London,male,GBR,40-44,open,01:37:39,00:40:54,00:08:39,00:48:06
S5 2022 London,male,GBR,40-44,open,01:37:39,00:43:04,00:10:48,00:43:47
S5 2022 London,male,GBR,30-34,open,01:37:41,00:40:32,00:10:43,00:46:26
S5 2022 London,male,GBR,35-39,open,01:37:44,00:43:44,00:11:00,00:43:00
S5 2022 London,male,GBR,35-39,open,01:37:49,00:44:43,00:09:13,00:43:53
S5 2022 London,male,GBR,25-29,open,01:37:57,00:40:53,00:10:47,00:46:17
S5 2022 London,male,GBR,40-44,open,01:38:08,00:37:47,00:09:57,00:50:24
S5 2022 London,male,GBR,30-34,open,01:41:21,00:41:31,00:16:01,00:43:49
S5 2022 London,male,GBR,25-29,open,01:38:14,00:42:28,00:07:23,00:48:23
S5 2022 London,male,GBR,35-39,open,01:38:18,00:36:52,00:10:44,00:50:42
S5 2022 London,male,GBR,45-49,open,01:38:34,00:43:12,00:08:30,00:46:52
S5 2022 London,male,GBR,30-34,open,01:38:47,00:39:22,00:10:05,00:49:20
S5 2022 London,male,GBR,35-39,open,01:38:48,00:41:48,00:10:13,00:46:47
S5 2022 London,male,GBR,35-39,open,01:38:56,00:44:06,00:10:38,00:44:12
S5 2022 London,male,GBR,40-44,open,01:39:08,00:43:05,00:07:58,00:48:05
S5 2022 London,male,GBR,25-29,open,01:39:14,00:45:44,00:08:00,00:45:30
S5 2022 London,male,GBR,50-54,open,01:41:58,00:39:14,00:14:46,00:47:58
S5 2022 London,male,GBR,35-39,open,01:39:20,00:38:27,00:09:18,00:51:35
S5 2022 London,male,GBR,30-34,open,01:39:24,00:43:00,00:10:47,00:45:37
S5 2022 London,male,GBR,40-44,open,01:39:27,00:50:11,00:07:06,00:42:10
S5 2022 London,male,GBR,25-29,open,01:39:36,00:49:01,00:08:12,00:42:23
S5 2022 London,male,GBR,40-44,open,01:39:40,00:40:46,00:11:04,00:47:50
S5 2022 London,male,GBR,25-29,open,01:39:44,00:44:13,00:10:18,00:45:13
S5 2022 London,male,GBR,40-44,open,01:39:55,00:40:01,00:10:19,00:49:35
S5 2022 London,male,GBR,55-59,open,01:39:59,00:44:12,00:08:24,00:47:23
S5 2022 London,male,GBR,35-39,open,01:40:01,00:41:43,00:09:56,00:48:22
S5 2022 London,male,GBR,45-49,open,01:40:18,00:40:32,00:09:12,00:50:34
S5 2022 London,male,GBR,30-34,open,01:40:20,00:45:03,00:10:15,00:45:02
S5 2022 London,male,SUI,45-49,open,01:40:20,00:37:36,00:09:28,00:53:16
S5 2022 London,male,GBR,45-49,open,01:40:31,00:44:14,00:07:09,00:49:08
S5 2022 London,male,GBR,40-44,open,01:40:35,00:34:35,00:08:26,00:57:34
S5 2022 London,male,GBR,45-49,open,01:43:25,00:45:09,00:13:50,00:44:26
S5 2022 London,male,GBR,45-49,open,01:40:44,00:42:06,00:10:40,00:47:58
S5 2022 London,male,GBR,35-39,open,01:40:52,00:44:43,00:07:48,00:48:21
S5 2022 London,male,GBR,55-59,open,01:40:56,00:38:26,00:10:22,00:52:08
S5 2022 London,male,GBR,40-44,open,01:41:22,00:46:08,00:07:46,00:47:28
S5 2022 London,male,GBR,40-44,open,01:41:29,00:45:11,00:07:12,00:49:06
S5 2022 London,male,GBR,30-34,open,01:41:44,00:44:28,00:08:52,00:48:24
S5 2022 London,male,GBR,35-39,open,01:41:51,00:46:29,00:08:18,00:47:04
S5 2022 London,male,GBR,35-39,open,01:41:54,00:39:08,00:14:25,00:48:21
S5 2022 London,male,GBR,35-39,open,01:42:01,00:39:59,00:12:17,00:49:45
S5 2022 London,male,GBR,30-34,open,01:42:03,00:43:33,00:10:28,00:48:02
S5 2022 London,male,GBR,45-49,open,01:42:05,00:46:15,00:07:26,00:48:24
S5 2022 London,male,GBR,45-49,open,01:42:11,00:51:27,00:08:25,00:42:19
S5 2022 London,male,GBR,30-34,open,01:42:24,00:45:36,00:09:14,00:47:34
S5 2022 London,male,GBR,25-29,open,01:42:36,00:39:11,00:15:02,00:48:23
S5 2022 London,male,GBR,45-49,open,01:42:47,00:43:36,00:10:06,00:49:05
S5 2022 London,male,GBR,30-34,open,01:42:52,00:41:32,00:09:31,00:51:49
S5 2022 London,male,GBR,50-54,open,01:42:57,00:43:05,00:08:28,00:51:24
S5 2022 London,male,GBR,40-44,open,01:43:16,00:43:46,00:08:44,00:50:46
S5 2022 London,male,GBR,35-39,open,01:43:25,00:42:29,00:09:33,00:51:23
